,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:52:21.519000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,-0.0044444444444444444,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:22.566000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:23.611000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:24.660000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,-0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:25.713000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0022222222222222222,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:26.748000+00:00,,,,,,,,,,,,0.0,0.0,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:27.781000+00:00,,,,,,,,,,,,0.0,0.0,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:28.817000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:29.853000+00:00,,,,,,,,,,,,-0.0022222222222222222,-0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:30.887000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:31.923000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:32.969000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:34.005000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:35.054000+00:00,,,,,,,,,,,,0.0,0.0,-0.0044444444444444444,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:36.101000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.005555555555555556,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:37.148000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:38.200000+00:00,,,,,,,,,,,,0.0,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:39.248000+00:00,,,,,,,,,,,,0.0,0.0022222222222222222,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:40.297000+00:00,,,,,,,,,,,,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:41.347000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0022222222222222222,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:42.404000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0011111111111111111,-0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:43.455000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:44.506000+00:00,,,,,,,,,,,,-0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:45.552000+00:00,,,,,,,,,,,,0.0,-0.0022222222222222222,-0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:46.602000+00:00,,,,,,,,,,,,-0.0011111111111111111,-0.0033333333333333335,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:47.650000+00:00,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:48.694000+00:00,,,,,,,,,,,,0.0,-0.0011111111111111111,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:49.745000+00:00,,,,,,,,,,,,-0.0011111111111111111,0.0011111111111111111,0.0,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:50.794000+00:00,,,,,,,,,,,,0.0011111111111111111,-0.0011111111111111111,0.0022222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:52:51.844000+00:00,,,,,,,,,,,,0.0022222222222222222,-0.0033333333333333335,0.0011111111111111111,,,,,,,,,,,,,,,,,,
2025-04-10 17:51:53.226000+00:00,,,,,,,,,,,,,,,-0.47,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:51:54.279000+00:00,,,,,,,,,,,,,,,-0.45,0.11,9.43,,,,,,,,,,,,,,,
2025-04-10 17:51:55.331000+00:00,,,,,,,,,,,,,,,-0.47,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:51:56.379000+00:00,,,,,,,,,,,,,,,-0.45,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:51:57.413000+00:00,,,,,,,,,,,,,,,-0.46,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:51:58.468000+00:00,,,,,,,,,,,,,,,-0.46,0.13,9.41,,,,,,,,,,,,,,,
2025-04-10 17:51:59.515000+00:00,,,,,,,,,,,,,,,-0.47,0.13,9.46,,,,,,,,,,,,,,,
2025-04-10 17:52:00.565000+00:00,,,,,,,,,,,,,,,-0.45,0.13,9.42,,,,,,,,,,,,,,,
2025-04-10 17:52:01.613000+00:00,,,,,,,,,,,,,,,-0.46,0.12,9.44,,,,,,,,,,,,,,,
2025-04-10 17:52:02.666000+00:00,,,,,,,,,,,,,,,-0.45,0.11,9.44,,,,,,,,,,,,,,,
2025-04-10 17:52:03.704000+00:00,,,,,,,,,,,,,,,-0.45,0.13,9.41,,,,,,,,,,,,,,,
2025-04-10 17:52:04.753000+00:00,,,,,,,,,,,,,,,-0.44,0.12,9.4,,,,,,,,,,,,,,,
2025-04-10 17:52:05.804000+00:00,,,,,,,,,,,,,,,-0.47,0.11,9.42,,,,,,,,,,,,,,,
