,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:49:35.929769+00:00,65.28568719464408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:36.823249+00:00,67.15327469900093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:37.731141+00:00,66.08255782198601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:38.630195+00:00,66.73808499658166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:39.048000+00:00,,,,,354.375,-3.0,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:40.088000+00:00,,,,,353.9375,-3.0625,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:41.141000+00:00,,,,,354.4375,-3.0625,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:42.191000+00:00,,,,,354.0,-3.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:43.222000+00:00,,,,,354.5625,-3.25,-1.6875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:44.266000+00:00,,,,,353.9375,-2.875,-1.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:45.314000+00:00,,,,,354.375,-3.3125,-1.8125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:46.355000+00:00,,,,,353.8125,-2.9375,-1.5625,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:47.392000+00:00,,,,,354.625,-3.3125,-1.875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:48.436000+00:00,,,,,354.125,-3.125,-1.6875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:49.474000+00:00,,,,,354.25,-3.0,-1.8125,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:50.519000+00:00,,,,,353.625,-2.5625,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:51.566000+00:00,,,,,354.25,-3.0625,-1.6875,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:52.607000+00:00,,,,,353.625,-2.3125,-1.0625,,,,,,,,,,,,,,,,,,,,,,,,,
