timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 18:52:51.461000+00:00,,,,,,-3.0625,-21.5625,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:52.509000+00:00,,,,,,-2.6875,-22,-28.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:53.556000+00:00,,,,,,-3.25,-21.5625,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:54.593000+00:00,,,,,,-4.75,-22,-30.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:55.638000+00:00,,,,,,-3.375,-21.5,-28.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:56.686000+00:00,,,,,,-3.6875,-22.25,-29.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:57.723000+00:00,,,,,,-4.0625,-22.6875,-30,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:58.768000+00:00,,,,,,-2.1875,-20.5,-28.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:59.815000+00:00,,,,,,-3.25,-22.25,-30.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:00.849000+00:00,,,,,,-3.6875,-22.6875,-30,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:01.892000+00:00,,,,,,-2.5625,-21.1875,-29.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:02.942000+00:00,,,,,,-3.25,-22,-30.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:03.989000+00:00,,,,,,-1.75,-20.875,-30,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:05.036000+00:00,,,,,,-3.6875,-22,-29.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:06.086000+00:00,,,,,,-2.5625,-21.5625,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:07.136000+00:00,,,,,,-3.6875,-21.1875,-29.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:08.187000+00:00,,,,,,-3.0625,-22,-30.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:09.221000+00:00,,,,,,-3,-20.0625,-29.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:10.253000+00:00,,,,,,-3,-21.1875,-28.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:11.288000+00:00,,,,,,-3.6875,-21.5625,-29.5625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:12.323000+00:00,,,,,,-12.375,-16.375,-43.1875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:13.362000+00:00,,,,,,-11.875,-16.0625,-43.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:14.400000+00:00,,,,,,-11.875,-16.875,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:15.438000+00:00,,,,,,-11.5625,-16.875,-43.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:16.487000+00:00,,,,,,-11.5625,-16.875,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:17.536000+00:00,,,,,,-11.25,-16.5,-43.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:18.577000+00:00,,,,,,-12,-16.875,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:19.628000+00:00,,,,,,-12.375,-16.0625,-42.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:20.675000+00:00,,,,,,-11.6875,-16.5,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:21.713000+00:00,,,,,,-12.25,-15.375,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:22.758000+00:00,,,,,,-11.875,-16.5,-43.5,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:23.810000+00:00,,,,,,-12.25,-17.1875,-41.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:24.857000+00:00,,,,,,-11.875,-15.375,-43.875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:25.905000+00:00,,,,,,-10.75,-17.1875,-42.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:26.956000+00:00,,,,,,-11.875,-16.875,-42,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:28.006000+00:00,,,,,,-12,-16.875,-42.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:29.057000+00:00,,,,,,-12,-16.5,-41.6875,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:30.105000+00:00,,,,,,-12,-16.1875,-42.0625,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:31.154000+00:00,,,,,,-12.75,-15.375,-42,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:32.185000+00:00,,,,,,-12.375,-15.375,-44.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:33.233000+00:00,,,,,,-12.375,-16.0625,-42.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:34.284000+00:00,,,,,,-12,-16.875,-42.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:53:35.329000+00:00,,,,,,-12,-16.5,-42.375,,,,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:36.821000+00:00,,,,,,,,,-0.003333333,0.023333333333333334,0.001111111,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:37.872000+00:00,,,,,,,,,-0.008888889,0.013333333333333334,0.022222222222222223,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:38.917000+00:00,,,,,,,,,0.001111111,0.003333333,0.024444444444444446,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:39.963000+00:00,,,,,,,,,-0.006666667,-0.008888889,0.003333333,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:41.012000+00:00,,,,,,,,,0.002222222,-0.003333333,-0.003333333,,,,,,,,,,,,,,,,,,
2025-04-10 18:52:42.045000+00:00,,,,,,,,,-0.004444444,-0.003333333,0.001111111,,,,,,,,,,,,,,,,,,
