timestamp,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:14:45.827841+00:00,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,
2025-04-10 19:14:46.844740+00:00,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,
2025-04-10 19:14:47.873218+00:00,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,
2025-04-10 19:14:48.897608+00:00,,,,,,,,,,,,,,,,,,,,,0.16375,,,,,,,,
2025-04-10 19:14:49.923463+00:00,,,,,,,,,,,,,,,,,,,,,0.16625,,,,,,,,
2025-04-10 19:14:50.949641+00:00,,,,,,,,,,,,,,,,,,,,,0.00125,,,,,,,,
2025-04-10 19:14:51.976887+00:00,,,,,,,,,,,,,,,,,,,,,0.1775,,,,,,,,
2025-04-10 19:14:53.001693+00:00,,,,,,,,,,,,,,,,,,,,,0.11750000000000001,,,,,,,,
2025-04-10 19:14:54.025038+00:00,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,
2025-04-10 19:14:55.048356+00:00,,,,,,,,,,,,,,,,,,,,,0.115,,,,,,,,
2025-04-10 19:14:56.072864+00:00,,,,,,,,,,,,,,,,,,,,,0.12875,,,,,,,,
2025-04-10 19:14:57.096553+00:00,,,,,,,,,,,,,,,,,,,,,0.051250000000000004,,,,,,,,
2025-04-10 19:14:58.120493+00:00,,,,,,,,,,,,,,,,,,,,,0.10125,,,,,,,,
2025-04-10 19:14:59.147746+00:00,,,,,,,,,,,,,,,,,,,,,0.03625,,,,,,,,
2025-04-10 19:15:00.171419+00:00,,,,,,,,,,,,,,,,,,,,,0.16625,,,,,,,,
2025-04-10 19:15:01.194928+00:00,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,
