,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value,alignment_0,alignment_1,alignment_2
2024-11-27 23:01:55.185000+00:00,35.04151409,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:01:55.235000+00:00,34.93125221,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:01:58.644000+00:00,35.04152544,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:01:58.995000+00:00,35.04163032,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:01:59.044000+00:00,35.04178625,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:01:59.095000+00:00,35.04193521,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:02.236000+00:00,35.1522397,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:02.337000+00:00,35.485396,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:02.437000+00:00,35.78133502,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:02.536000+00:00,35.96699504,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:02.894000+00:00,35.96707782,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:06.176000+00:00,35.96715936,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:06.226000+00:00,35.96705235,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:06.275000+00:00,35.96698736,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:06.340000+00:00,35.96700169,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:09.443000+00:00,35.96706273,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:09.542000+00:00,35.96712376,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:09.643000+00:00,36.17532521,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:12.994000+00:00,36.38352665,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:13.054000+00:00,36.49370684,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:13.105000+00:00,36.60399383,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:16.048000+00:00,36.83909019,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:16.255000+00:00,36.96392271,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:16.306000+00:00,36.96401784,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:16.356000+00:00,36.96394168,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:19.351000+00:00,36.9638725,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:19.451000+00:00,36.96375757,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:19.551000+00:00,36.83878196,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:23.094000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:23.144000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:23.194000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:23.406000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:27.273000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:27.324000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:27.374000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:27.457000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.163000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.364000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.414000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.465000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.514000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.565000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.661000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.761000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:31.861000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.214000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.264000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.474000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.525000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.575000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.626000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.678000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.725000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.774000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:32.863000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.214000+00:00,36.72859889,15,15,15,270,-2,1,21.05,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.264000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.464000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.514000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.564000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.614000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.715000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.764000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.814000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:33.865000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.213000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,1.25,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.264000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.363000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.525000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.575000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.4,44.3,-11.72,0,1,0
2024-11-27 23:02:34.626000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.72,0,1,0
2024-11-27 23:02:34.676000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.727000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.775000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:34.866000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.213000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.263000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.464000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.514000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.565000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.614000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.665000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.715000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,0,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.767000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:35.868000+00:00,36.72859889,15,15,15,270,-2,1,22,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.235000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.285000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.493000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.545000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.593000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-68.188,-13.75,-35.375,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.644000+00:00,36.72859889,15,15,15,270,-2,1,21.06,-73.688,-21.562,-23.188,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
2024-11-27 23:02:36.695000+00:00,36.72859889,15,15,15,270,-2,1,22,-139.75,-23.875,-3.25,-0.009,-0.02,0.029,-0.08,0.17,9.39,0.27,0.32,-0.4,-0.35,-0.15,9.79,1.1325,-1.25,0,90,4.8,2,1016.33,44.3,-11.18,0,1,0
