,rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_temp_c,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 19:51:04.452000+00:00,,,,,,,,,,,,,,,,,,-0.37,0.15,9.79,,,,,,,,
2025-04-10 19:51:05.497000+00:00,,,,,,,,,,,,,,,,,,-0.42,0.13,9.79,,,,,,,,
2025-04-10 19:51:06.537000+00:00,,,,,,,,,,,,,,,,,,-0.38,0.13,9.79,,,,,,,,
2025-04-10 19:51:07.584000+00:00,,,,,,,,,,,,,,,,,,-0.4,0.14,9.79,,,,,,,,
2025-04-10 19:50:08.667032+00:00,,,,,,,,,,,,,,,,,,,,,1.52125,,,,,,,
2025-04-10 19:50:09.691420+00:00,,,,,,,,,,,,,,,,,,,,,1.6425,,,,,,,
2025-04-10 19:50:10.714494+00:00,,,,,,,,,,,,,,,,,,,,,1.53875,,,,,,,
2025-04-10 19:50:11.738524+00:00,,,,,,,,,,,,,,,,,,,,,1.6600000000000001,,,,,,,
2025-04-10 19:50:12.762625+00:00,,,,,,,,,,,,,,,,,,,,,1.60375,,,,,,,
2025-04-10 19:50:13.791288+00:00,,,,,,,,,,,,,,,,,,,,,1.61375,,,,,,,
2025-04-10 19:50:14.819441+00:00,,,,,,,,,,,,,,,,,,,,,1.555,,,,,,,
2025-04-10 19:50:15.843513+00:00,,,,,,,,,,,,,,,,,,,,,1.65625,,,,,,,
2025-04-10 19:50:16.866780+00:00,,,,,,,,,,,,,,,,,,,,,1.67625,,,,,,,
2025-04-10 19:50:17.890632+00:00,,,,,,,,,,,,,,,,,,,,,1.57625,,,,,,,
2025-04-10 19:50:18.917422+00:00,,,,,,,,,,,,,,,,,,,,,1.635,,,,,,,
2025-04-10 19:50:19.940944+00:00,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,
2025-04-10 19:50:20.964197+00:00,,,,,,,,,,,,,,,,,,,,,1.55375,,,,,,,
2025-04-10 19:50:21.990223+00:00,,,,,,,,,,,,,,,,,,,,,1.5562500000000001,,,,,,,
2025-04-10 19:50:23.019685+00:00,,,,,,,,,,,,,,,,,,,,,1.5425,,,,,,,
2025-04-10 19:50:24.048064+00:00,,,,,,,,,,,,,,,,,,,,,1.52125,,,,,,,
2025-04-10 19:50:25.074888+00:00,,,,,,,,,,,,,,,,,,,,,1.58625,,,,,,,
2025-04-10 19:50:26.091365+00:00,,,,,,,,,,,,,,,,,,,,,1.415,,,,,,,
2025-04-10 19:50:27.106504+00:00,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,
2025-04-10 19:50:28.133571+00:00,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,,
2025-04-10 19:50:29.148715+00:00,,,,,,,,,,,,,,,,,,,,,1.45375,,,,,,,
2025-04-10 19:50:30.172598+00:00,,,,,,,,,,,,,,,,,,,,,1.4837500000000001,,,,,,,
2025-04-10 19:50:31.187423+00:00,,,,,,,,,,,,,,,,,,,,,1.41875,,,,,,,
2025-04-10 19:50:32.200790+00:00,,,,,,,,,,,,,,,,,,,,,1.64875,,,,,,,
2025-04-10 19:50:33.216402+00:00,,,,,,,,,,,,,,,,,,,,,1.605,,,,,,,
2025-04-10 19:50:34.236308+00:00,,,,,,,,,,,,,,,,,,,,,1.3925,,,,,,,
2025-04-10 19:50:35.261486+00:00,,,,,,,,,,,,,,,,,,,,,1.57625,,,,,,,
2025-04-10 19:50:36.285938+00:00,,,,,,,,,,,,,,,,,,,,,1.58625,,,,,,,
2025-04-10 19:50:37.309127+00:00,,,,,,,,,,,,,,,,,,,,,1.51875,,,,,,,
2025-04-10 19:50:38.335652+00:00,,,,,,,,,,,,,,,,,,,,,1.48625,,,,,,,
2025-04-10 19:50:39.361107+00:00,,,,,,,,,,,,,,,,,,,,,1.55875,,,,,,,
2025-04-10 19:50:40.386653+00:00,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,
2025-04-10 19:50:41.414379+00:00,,,,,,,,,,,,,,,,,,,,,1.545,,,,,,,
2025-04-10 19:50:42.437999+00:00,,,,,,,,,,,,,,,,,,,,,1.45125,,,,,,,
2025-04-10 19:50:43.465473+00:00,,,,,,,,,,,,,,,,,,,,,1.6025,,,,,,,
2025-04-10 19:50:44.490071+00:00,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,
2025-04-10 19:50:45.503118+00:00,,,,,,,,,,,,,,,,,,,,,1.63125,,,,,,,
2025-04-10 19:50:46.526948+00:00,,,,,,,,,,,,,,,,,,,,,1.445,,,,,,,
2025-04-10 19:50:47.550388+00:00,,,,,,,,,,,,,,,,,,,,,1.60125,,,,,,,
2025-04-10 19:50:48.574330+00:00,,,,,,,,,,,,,,,,,,,,,1.54375,,,,,,,
2025-04-10 19:50:49.601920+00:00,,,,,,,,,,,,,,,,,,,,,1.63875,,,,,,,
2025-04-10 19:50:50.618444+00:00,,,,,,,,,,,,,,,,,,,,,1.50125,,,,,,,
2025-04-10 19:50:51.636090+00:00,,,,,,,,,,,,,,,,,,,,,1.5350000000000001,,,,,,,
2025-04-10 19:50:52.661138+00:00,,,,,,,,,,,,,,,,,,,,,1.43375,,,,,,,
2025-04-10 19:50:53.687040+00:00,,,,,,,,,,,,,,,,,,,,,1.48875,,,,,,,
2025-04-10 19:50:54.713640+00:00,,,,,,,,,,,,,,,,,,,,,1.585,,,,,,,
2025-04-10 19:50:55.738189+00:00,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,,
2025-04-10 19:50:56.762731+00:00,,,,,,,,,,,,,,,,,,,,,1.3925,,,,,,,
2025-04-10 19:50:57.786512+00:00,,,,,,,,,,,,,,,,,,,,,1.43875,,,,,,,
2025-04-10 19:50:58.814432+00:00,,,,,,,,,,,,,,,,,,,,,1.4925,,,,,,,
2025-04-10 19:50:59.841310+00:00,,,,,,,,,,,,,,,,,,,,,1.56375,,,,,,,
2025-04-10 19:51:00.854359+00:00,,,,,,,,,,,,,,,,,,,,,1.51625,,,,,,,
2025-04-10 19:51:01.867050+00:00,,,,,,,,,,,,,,,,,,,,,1.46375,,,,,,,
2025-04-10 19:51:02.892094+00:00,,,,,,,,,,,,,,,,,,,,,1.5125,,,,,,,
2025-04-10 19:51:03.916664+00:00,,,,,,,,,,,,,,,,,,,,,1.4875,,,,,,,
2025-04-10 19:51:04.930150+00:00,,,,,,,,,,,,,,,,,,,,,1.56375,,,,,,,
2025-04-10 19:51:05.960271+00:00,,,,,,,,,,,,,,,,,,,,,1.5350000000000001,,,,,,,
2025-04-10 19:51:06.984993+00:00,,,,,,,,,,,,,,,,,,,,,1.5475,,,,,,,
2025-04-10 19:51:08.011148+00:00,,,,,,,,,,,,,,,,,,,,,1.4225,,,,,,,
2025-04-10 19:50:08.663059+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:09.677553+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:10.700737+00:00,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,
2025-04-10 19:50:11.723803+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:12.748206+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:13.772502+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:14.800459+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:15.828840+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:16.852923+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:17.876284+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:18.899706+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:19.926874+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:20.950407+00:00,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,
2025-04-10 19:50:21.973448+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:22.999682+00:00,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,
2025-04-10 19:50:24.030200+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:25.057210+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:26.084121+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:27.102720+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:28.115975+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:29.144138+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:30.158544+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:31.182570+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:32.196801+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:33.212604+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:34.226560+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:35.246468+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:36.271248+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:37.295315+00:00,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,
2025-04-10 19:50:38.318840+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:39.345018+00:00,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,
2025-04-10 19:50:40.370575+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:41.396280+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:42.423847+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:43.447750+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:44.476182+00:00,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,
2025-04-10 19:50:45.499608+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:46.512559+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:47.536244+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:48.560113+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:49.583900+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:50.611419+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:51.627967+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:52.646093+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:53.671282+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:54.697318+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:50:55.723232+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:56.748348+00:00,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,
2025-04-10 19:50:57.772584+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:58.796002+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:50:59.823876+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:51:00.850846+00:00,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-04-10 19:51:01.863755+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:51:02.876594+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:51:03.901974+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:51:04.926471+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:51:05.940012+00:00,,,,,,,,,,,,,,,,,,,,,,-1.25,,,,,,
2025-04-10 19:51:06.970524+00:00,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,
2025-04-10 19:51:07.994945+00:00,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,
2025-04-10 19:50:08.671027+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:09.694323+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:10.717500+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:11.741527+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:12.765797+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:13.794203+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:14.822340+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:15.846452+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:16.869932+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:17.893436+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:18.920535+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:19.944040+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:20.967069+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:21.993192+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:23.022857+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:24.050900+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:25.077789+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:26.095148+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:27.109669+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:28.136542+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:29.152038+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:30.175853+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:31.190243+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:32.204055+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:33.220200+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:34.239811+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:35.264722+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:36.288851+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:37.312151+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:38.338615+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:39.364158+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:40.389863+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:41.417368+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:42.441269+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:43.468577+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:44.493101+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:45.506096+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:46.529913+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:47.553476+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:48.577322+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:49.605020+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:50.621562+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:51.639499+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:52.664374+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:53.690025+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:54.716851+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:55.741285+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:56.765825+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:57.789535+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:58.817643+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:59.844314+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:00.857359+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:01.870111+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:02.895390+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:03.919939+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:04.933298+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:05.964005+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:06.988337+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:51:08.014165+00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2025-04-10 19:50:09.825265+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:11.001303+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:12.174662+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:13.255225+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:14.434898+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:15.596269+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:16.572650+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:17.746711+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:18.924764+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:20.085874+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:21.164470+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:22.739999+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:23.801941+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:24.866706+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:26.030284+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,
2025-04-10 19:50:27.206680+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,
2025-04-10 19:50:28.280762+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:29.456315+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:30.431755+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:31.608929+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:32.780098+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:33.956548+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:34.933199+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:36.107659+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:37.183040+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:38.359273+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:39.528626+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:40.704847+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:41.777030+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:42.953120+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:44.132278+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,
2025-04-10 19:50:45.311217+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,
2025-04-10 19:50:46.390078+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:47.569752+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:48.731508+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:49.911521+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,
2025-04-10 19:50:51.087823+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,
2025-04-10 19:50:52.666834+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:53.828767+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:55.009532+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:50:56.184787+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:57.350238+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:58.523692+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:50:59.601148+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:51:00.776702+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,
2025-04-10 19:51:01.850737+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:51:02.923349+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:51:03.986046+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,
2025-04-10 19:51:04.847732+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:51:06.025619+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:51:07.190602+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:51:08.364629+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,
2025-04-10 19:50:09.842757+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:11.015714+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:12.192928+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:13.270121+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:14.438407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:15.612214+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:16.587847+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:17.764860+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:18.928036+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:20.101200+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:21.179229+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:22.743071+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:23.805020+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:24.870942+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:26.045258+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:27.222289+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:28.294866+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:29.472615+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:30.449953+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:31.617495+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:32.796675+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:33.975088+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:34.947859+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:36.124488+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:37.193391+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:38.363595+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:39.547112+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:40.719654+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:41.793028+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:42.973323+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:44.147564+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:45.330853+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:46.409133+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:47.573687+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:48.751003+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:49.926161+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:51.106775+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:52.670127+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025-04-10 19:50:53.847520+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
