temperature_value,vibration_magnitude,temperature_warning,vibration_warning,shutdown_decision
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.371365962334412,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.396685585886122,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.4602061288325,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.444119863703552,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.423576815625795,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.452819685152148,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.446994230971034,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.420711225804558,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.411381407636183,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.36277736571793,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.444675748801544,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.480875487000134,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.40265388068709,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.39703144615362,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.3848441649289,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.458456533705697,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.40662532473788,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.398558400095197,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.50374662961929,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.472745114273897,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.401308419576502,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.42356620393787,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.400531899844818,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.392992068558348,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.343639547842157,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.520871808820871,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.361330033707818,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.49971578522221,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.411381407636181,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.450772455201744,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.460792778620615,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.408559932316953,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.491174848247187,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.393668080148457,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.391293840573832,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.381129995901347,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.491775387144388,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.44374396095108,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.403478079944676,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.392273420210891,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.450656061882688,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.390649604793056,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.40479133208175,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.489583763263802,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.376577200663363,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.368873998512308,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.388088197284896,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.447285324366996,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.420345004297879,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.416506783303456,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.366461444964154,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.491991361142297,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.39907974218753,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.382968613397361,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.4012445984561,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.486031836337046,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.326708958684195,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.423168257014199,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.487439064362942,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.497189057821265,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.4024890321659,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.31232516614406,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.39213500754754,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.444072214886965,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.341782485157744,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.442102520095828,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.482510216182211,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.368078778490283,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
22.0,9.363599735144598,False,True,True
