rpm_value,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.14,0.41,9.42,0.1,0.1,-0.37,-0.24,0.3,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,0.1,0.1,-0.37,-0.24,0.3,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.24,0.3,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-1.688,-1.812,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.0825,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-26.75,-3.25,-90.375,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.01,-0.007,-0.01,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.54,0.09,9.43,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.24,-0.22,-0.36,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.29,0.31,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.625,-1.812,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,0.0,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.08375,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.875,-4.0,-90.0,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,-0.012,-0.006,0.021,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.44,0.52,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.12,0.22,-0.39,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.31,0.3,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.625,-2.0,-1.688,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,-1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.0925,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.875,-89.5,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.188,-90.25,0.001,-0.008,-0.002,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.39,0.16,9.39,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.04,-0.12,-0.4,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,35.625,-2.0,-1.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.34,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,0.0,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.11625,-1.25,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,42.75,-2.375,-0.625,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.562,-3.188,-90.25,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,35.562,-2.062,-1.75,23.0,-27.875,-3.875,-90.5,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.01,0.013,-0.028,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.47,0.36,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,-0.12,0.08,-0.36,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.28,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,-1.25,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.1275,0.0,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,202.125,2.062,0.0,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,348.25,-1.5,-2.5,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-27.875,-3.875,-90.5,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,0.0,-0.017,0.0,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.33,0.58,9.43,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,0.15,-0.07,-0.37,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.29,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,0.0,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.115,1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.1075,1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.1075,1.25,0.0,315.0
54.4993081965445,35.438,-2.0,-1.625,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.1075,1.25,0.0,360.0
54.4993081965445,7.438,-1.188,-2.375,23.0,-28.688,-4.188,-89.75,-0.002,0.013,0.014,-0.56,0.11,9.42,-0.21,-0.16,-0.36,-0.35,0.28,9.79,0.1075,1.25,0.0,360.0
